repo_id,nombre,descripcion,lenguaje,stars,forks,topics,fecha_creacion,ultimo_commit,url,dias_sin_commit,antiguedad_dias,num_topics,ratio_forks_stars,stars_por_dia,pca_x,pca_y,topics_list,pca_kmeans_1,pca_kmeans_2,pca_kmeans_3,pca_kmeans_4,pca_kmeans_5,pca_kmeans_6,pca_kmeans_7,pca_kmeans_8,pca_kmeans_9,pca_kmeans_10,cluster_kmeans,cluster_nombre
655413331,Zeyi-Lin/HivisionIDPhotos,⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。,Python,21052,2392,"['demo', 'gradio', 'idphoto', 'machine-learning', 'matting', 'tools', 'cnn', 'docker', 'face-recognition', 'fastapi', 'mtcnn', 'unet']",2023-06-18 20:17:56+00:00,2026-03-19 12:02:27+00:00,https://github.com/Zeyi-Lin/HivisionIDPhotos,41,1046,12,0.1136,20.1262,0.14673275,0.025952373,"['demo', 'gradio', 'idphoto', 'machine-learning', 'matting', 'tools', 'cnn', 'docker', 'face-recognition', 'fastapi', 'mtcnn', 'unet']",1.13642575617302,-1.0332528436457522,0.20229389249318722,-0.3008589752920162,-0.10259600055525926,-0.07444083655071809,0.3428914094444385,0.0540295538452491,0.3703265419265948,0.16085848627127508,2,Ecosistema LLM emergente
102692863,onnx/onnx,Open standard for machine learning interoperability,Python,20740,3926,"['deep-learning', 'deep-neural-networks', 'neural-network', 'onnx', 'pytorch', 'tensorflow', 'keras', 'scikit-learn', 'ml', 'machine-learning', 'dnn', 'ai', 'artificial-intelligence']",2017-09-07 04:53:45+00:00,2026-04-29 13:05:10+00:00,https://github.com/onnx/onnx,0,3157,13,0.1893,6.5695,-0.19491498,-0.30164748,"['deep-learning', 'deep-neural-networks', 'neural-network', 'onnx', 'pytorch', 'tensorflow', 'keras', 'scikit-learn', 'ml', 'machine-learning', 'dnn', 'ai', 'artificial-intelligence']",1.562574702805106,0.7629275375515808,1.0033548022192595,-0.256244512946636,-0.2811280610103445,0.8821001694093455,0.900847887332053,0.567383647124396,0.2080957255652709,-0.2694084361856269,2,Ecosistema LLM emergente
678526156,marimo-team/marimo,"A reactive notebook for Python — run reproducible experiments, query with SQL, execute as a script, deploy as an app, and version with git. Stored as pure Python. All in a modern, AI-native editor.",Python,20705,1062,"['notebooks', 'python', 'data-science', 'machine-learning', 'artificial-intelligence', 'data-visualization', 'developer-tools', 'reactive', 'pipeline', 'web-app', 'dag', 'dataflow', 'sql']",2023-08-14 18:56:20+00:00,2026-04-29 13:24:51+00:00,https://github.com/marimo-team/marimo,0,989,13,0.0513,20.9353,-0.29573584,-0.04533364,"['notebooks', 'python', 'data-science', 'machine-learning', 'artificial-intelligence', 'data-visualization', 'developer-tools', 'reactive', 'pipeline', 'web-app', 'dag', 'dataflow', 'sql']",0.9635021899026742,-1.4377490978787364,0.5187538637892458,-0.14987789165326004,-0.4925644701527546,0.12593961242003582,0.42444371996545727,0.2743737369830556,0.9352369474457489,0.09823047623534367,2,Ecosistema LLM emergente
476314415,AccumulateMore/CV,✅（已完结）超级全面的 深度学习 笔记【土堆 Pytorch】【李沐 动手学深度学习】【吴恩达 深度学习】【大飞 大模型Agent】,Jupyter Notebook,20524,2357,"['book', 'chinese', 'computer-vision', 'deep-learning', 'machine-learning', 'natural-language-processing', 'notebook', 'python', 'jupyter-notebook', 'agent', 'agents', 'cv', 'llm', 'llms', 'nlp', 'rag']",2022-03-31 13:19:32+00:00,2026-04-27 00:45:57+00:00,https://github.com/AccumulateMore/CV,3,1490,16,0.1148,13.7745,-0.09500313,0.18722029,"['book', 'chinese', 'computer-vision', 'deep-learning', 'machine-learning', 'natural-language-processing', 'notebook', 'python', 'jupyter-notebook', 'agent', 'agents', 'cv', 'llm', 'llms', 'nlp', 'rag']",1.4668407003065582,-0.7427199377467234,1.3226356067636957,0.031125298736807964,-0.37012450567619887,0.0823696319618494,-0.4095804366705616,1.1326935424564184,0.8566247933325923,-0.3770824167711358,2,Ecosistema LLM emergente
144863525,EthicalML/awesome-production-machine-learning,"A curated list of awesome open source libraries to deploy, monitor, version and scale your machine learning",Unknown,20470,2565,"['machine-learning', 'mlops', 'interpretability', 'explainability', 'responsible-ai', 'deep-learning', 'machine-learning-operations', 'ml-ops', 'ml-operations', 'privacy-preserving', 'privacy-preserving-ml', 'privacy-preserving-machine-learning', 'data-mining', 'large-scale-ml', 'production-ml', 'large-scale-machine-learning', 'production-machine-learning', 'awesome', 'awesome-list']",2018-08-15 14:28:41+00:00,2026-04-24 16:20:50+00:00,https://github.com/EthicalML/awesome-production-machine-learning,5,2814,19,0.1253,7.2743,-0.061860807,-0.30265754,"['machine-learning', 'mlops', 'interpretability', 'explainability', 'responsible-ai', 'deep-learning', 'machine-learning-operations', 'ml-ops', 'ml-operations', 'privacy-preserving', 'privacy-preserving-ml', 'privacy-preserving-machine-learning', 'data-mining', 'large-scale-ml', 'production-ml', 'large-scale-machine-learning', 'production-machine-learning', 'awesome', 'awesome-list']",1.4389562853524154,0.07072838391933796,1.7820568909264272,0.14024285974843417,-0.6725882595589062,0.7490940249636938,-0.4734008508940557,0.508706304389742,-0.019509045424518145,0.14632578866724166,2,Ecosistema LLM emergente
156939672,microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,20387,3879,"['deep-learning', 'onnx', 'neural-networks', 'machine-learning', 'ai-framework', 'hardware-acceleration', 'pytorch', 'tensorflow', 'scikit-learn']",2018-11-10 02:22:53+00:00,2026-04-30 03:26:07+00:00,https://github.com/microsoft/onnxruntime,0,2728,9,0.1903,7.4732,0.13181825,-0.23688406,"['deep-learning', 'onnx', 'neural-networks', 'machine-learning', 'ai-framework', 'hardware-acceleration', 'pytorch', 'tensorflow', 'scikit-learn']",1.345500381338077,0.6617669649899899,0.3297151401203482,-0.5447236281181344,0.05622917631730377,0.9956658091974643,0.06947163018412361,0.874883996945828,-0.4187927145198265,-0.38752092648910996,2,Ecosistema LLM emergente
600544354,AI4Finance-Foundation/FinGPT,FinGPT: Open-Source Financial Large Language Models!  Revolutionize 🔥    We release the trained model on HuggingFace.,Jupyter Notebook,19882,2819,"['chatgpt', 'finance', 'fintech', 'large-language-models', 'machine-learning', 'nlp', 'prompt-engineering', 'pytorch', 'reinforcement-learning', 'robo-advisor', 'sentiment-analysis', 'technical-analysis', 'fingpt']",2023-02-11 20:21:34+00:00,2026-04-24 06:21:03+00:00,https://github.com/AI4Finance-Foundation/FinGPT,5,1173,13,0.1418,16.9497,-0.2885981,0.07640759,"['chatgpt', 'finance', 'fintech', 'large-language-models', 'machine-learning', 'nlp', 'prompt-engineering', 'pytorch', 'reinforcement-learning', 'robo-advisor', 'sentiment-analysis', 'technical-analysis', 'fingpt']",1.2836772885093526,-0.7869352709588647,0.6105409813887526,-0.22778605195620832,0.05287189327083987,-0.08628855302881,-0.35820152135244443,0.7100111398222946,-0.04007697974438515,-0.5178165501676567,2,Ecosistema LLM emergente
122758193,k4yt3x/video2x,"A machine learning-based video super resolution and frame interpolation framework. Est. Hack the Valley II, 2018.",C++,19722,1729,"['machine-learning', 'anime4k', 'vulkan', 'realesrgan', 'neural-networks', 'super-resoluion', 'upscale-video', 'rife', 'frame-interpolation', 'realcugan']",2018-02-24 16:34:41+00:00,2026-03-07 15:39:42+00:00,https://github.com/k4yt3x/video2x,53,2986,10,0.0877,6.6048,0.2820723,-0.0124374265,"['machine-learning', 'anime4k', 'vulkan', 'realesrgan', 'neural-networks', 'super-resoluion', 'upscale-video', 'rife', 'frame-interpolation', 'realcugan']",0.8411476855347891,0.05561353274600089,0.35365588703428075,-0.44924920063707124,-0.4836394029702067,1.3787121076181148,-0.6056667921434987,-0.115471659482977,0.10696263924504451,-0.05164959053551235,2,Ecosistema LLM emergente
102904613,Unity-Technologies/ml-agents,The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.,C#,19364,4445,"['reinforcement-learning', 'unity3d', 'deep-learning', 'unity', 'deep-reinforcement-learning', 'neural-networks', 'machine-learning']",2017-09-08 21:09:04+00:00,2026-04-17 17:41:00+00:00,https://github.com/Unity-Technologies/ml-agents,12,3155,7,0.2295,6.1376,-0.21776393,-0.31331617,"['reinforcement-learning', 'unity3d', 'deep-learning', 'unity', 'deep-reinforcement-learning', 'neural-networks', 'machine-learning']",1.3330194901569004,1.0240254425712105,0.01820073569626754,-0.7270349797904611,0.3275895047367083,1.1832767006489617,-0.1744360979911579,0.7256679022291255,0.12190822947960361,0.15173057947071938,1,Proyectos establecidos y educativos
143568533,afshinea/stanford-cs-229-machine-learning,VIP cheatsheets for Stanford's CS 229 Machine Learning,Unknown,19361,4163,"['cheatsheet', 'machine-learning', 'data-science', 'supervised-learning', 'unsupervised-learning', 'deep-learning', 'ml-cheatsheet', 'cs229']",2018-08-04 23:01:00+00:00,2020-05-20 04:57:25+00:00,https://github.com/afshinea/stanford-cs-229-machine-learning,2171,2825,8,0.215,6.8535,-0.050105095,-0.18910807,"['cheatsheet', 'machine-learning', 'data-science', 'supervised-learning', 'unsupervised-learning', 'deep-learning', 'ml-cheatsheet', 'cs229']",0.38397725117921344,2.373086406772681,-0.8634079430719045,0.2779902602491428,-1.6364329251536058,-0.9326901348865608,-0.7697713307113668,0.8301543254401138,0.42669071276258136,0.30406192714392705,1,Proyectos establecidos y educativos
136026789,iperov/DeepFaceLab,DeepFaceLab is the leading software for creating deepfakes.,Python,19164,867,"['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']",2018-06-04 13:10:00+00:00,2024-11-13 19:29:05+00:00,https://github.com/iperov/DeepFaceLab,532,2886,15,0.0452,6.6403,0.10788646,-0.027226215,"['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']",0.5959215377275582,0.07260775944991447,0.8924985906304238,0.16302886559609303,-1.4492884565911093,0.7014478725562961,0.42749874813044253,0.16615144222875716,0.335901843063974,-0.029953468277417548,2,Ecosistema LLM emergente
123870315,tensorflow/tfjs,A WebGL accelerated JavaScript library for training and deploying ML models.,TypeScript,19117,2021,"['deep-learning', 'typescript', 'webgl', 'javascript', 'machine-learning', 'neural-network', 'deep-neural-network', 'gpu-acceleration', 'wasm', 'web-assembly']",2018-03-05 05:41:02+00:00,2026-04-17 01:37:04+00:00,https://github.com/tensorflow/tfjs,13,2977,10,0.1057,6.4216,0.036698155,-0.16169554,"['deep-learning', 'typescript', 'webgl', 'javascript', 'machine-learning', 'neural-network', 'deep-neural-network', 'gpu-acceleration', 'wasm', 'web-assembly']",0.9247602251295012,0.18191494663972657,0.47647399081688613,-0.40929172078342146,-0.4702263579989161,1.3256858836691505,-0.32504605493497934,0.6434356879494085,0.14524021632978013,-0.13241290216051438,2,Ecosistema LLM emergente
22475123,amark/gun,An open source cybersecurity protocol for syncing decentralized graph data.,JavaScript,19030,1238,"['machine-learning', 'artificial-intelligence', 'big-data', 'blockchain', 'p2p', 'decentralized', 'graph', 'cryptography', 'crypto', 'offline-first', 'realtime', 'crdt', 'protocol', 'database', 'end-to-end', 'encryption', 'dweb', 'dapp', 'web3', 'metaverse']",2014-07-31 15:52:10+00:00,2026-03-01 01:57:28+00:00,https://github.com/amark/gun,60,4290,20,0.0651,4.4359,-0.2122787,-0.009723463,"['machine-learning', 'artificial-intelligence', 'big-data', 'blockchain', 'p2p', 'decentralized', 'graph', 'cryptography', 'crypto', 'offline-first', 'realtime', 'crdt', 'protocol', 'database', 'end-to-end', 'encryption', 'dweb', 'dapp', 'web3', 'metaverse']",1.1069597130626907,0.513979822901161,2.096163477836987,0.2938234156124067,-1.24546122749604,1.709417273687566,-0.5879399471318013,-0.5557692438073144,0.19841972889582188,0.01480113281545668,2,Ecosistema LLM emergente
47184304,keon/awesome-nlp,:book: A curated list of resources dedicated to Natural Language Processing (NLP),Unknown,18471,2790,"['natural-language-processing', 'deep-learning', 'machine-learning', 'language', 'awesome', 'awesome-list', 'nlp', 'text-mining']",2015-12-01 11:11:33+00:00,2026-04-06 22:15:57+00:00,https://github.com/keon/awesome-nlp,23,3802,8,0.151,4.8582,-0.1557303,0.019910466,"['natural-language-processing', 'deep-learning', 'machine-learning', 'language', 'awesome', 'awesome-list', 'nlp', 'text-mining']",0.9617431086689856,0.9590257018692578,0.3479258381644087,-0.5469548486025949,-0.386664549852601,1.8607906786786614,-0.42776624177916656,0.6561523368838444,0.49086760229782683,0.1200637811289266,1,Proyectos establecidos y educativos
817326197,screenpipe/screenpipe,Run agents that work based on what you do. 24/7 local screen & mic recording for the superintelligence era,Rust,18453,1662,"['ai', 'computer-vision', 'llm', 'machine-learning', 'ml', 'multimodal', 'vision', 'agents', 'agi']",2024-06-19 13:23:56+00:00,2026-04-30 02:55:38+00:00,https://github.com/screenpipe/screenpipe,0,679,9,0.0901,27.1767,-0.099423826,-0.09698177,"['ai', 'computer-vision', 'llm', 'machine-learning', 'ml', 'multimodal', 'vision', 'agents', 'agi']",0.9450264859281926,-1.4803010228901707,-0.10975614315708185,-0.3232981578314761,0.0537332367820412,-0.020250806298649202,-0.5972294990121797,0.49228245179577573,0.608800630902792,-0.23324742988044656,0,Herramientas de IA modernas
667297720,meta-llama/llama-cookbook,"Welcome to the Llama Cookbook! This is your go to guide for Building with Llama: Getting started with Inference, Fine-Tuning, RAG. We also show you how to solve end to end problems using Llama model family and using them on various provider services  ",Jupyter Notebook,18308,2722,"['ai', 'finetuning', 'langchain', 'llama', 'llama2', 'llm', 'machine-learning', 'python', 'pytorch', 'vllm']",2023-07-17 07:33:48+00:00,2026-04-21 21:24:26+00:00,https://github.com/meta-llama/llama-cookbook,8,1017,10,0.1487,18.002,-0.2028341,0.11005475,"['ai', 'finetuning', 'langchain', 'llama', 'llama2', 'llm', 'machine-learning', 'python', 'pytorch', 'vllm']",1.23068091284042,-0.8802606011482258,0.21977639655664236,-0.33902226489736836,0.2797345062885793,-0.15059326691181152,-0.32653702987863864,0.7445147887081438,0.4471459917617269,-0.8329522598465138,2,Ecosistema LLM emergente
64991887,lightgbm-org/LightGBM,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks.",C++,18305,4006,"['gbdt', 'gbm', 'machine-learning', 'data-mining', 'distributed', 'lightgbm', 'gbrt', 'microsoft', 'decision-trees', 'gradient-boosting', 'python', 'r', 'parallel', 'kaggle']",2016-08-05 05:45:50+00:00,2026-04-30 03:13:45+00:00,https://github.com/lightgbm-org/LightGBM,0,3554,14,0.2188,5.1505,0.01625488,-0.10698171,"['gbdt', 'gbm', 'machine-learning', 'data-mining', 'distributed', 'lightgbm', 'gbrt', 'microsoft', 'decision-trees', 'gradient-boosting', 'python', 'r', 'parallel', 'kaggle']",1.5314434611128047,1.0310797180563827,1.1572710678896485,-0.2460185760142124,0.10007435555883719,1.1676611134027366,-0.42691310101649904,-0.22682812966456478,0.25135962565568776,0.2645938107790393,2,Ecosistema LLM emergente
849406496,Fincept-Corporation/FinceptTerminal,"FinceptTerminal is a modern finance application offering advanced market analytics, investment research, and economic data tools, designed for interactive exploration and data-driven decision-making in a user-friendly environment.",Python,17881,2418,"['bloomberg-terminal', 'finance', 'financial-markets', 'investment', 'investment-research', 'machine-learning', 'python', 'quantitative-finance', 'stock-market', 'opensource', 'good-first-issue', 'ai-agents', 'algorithmic-trading', 'cpp', 'fintech', 'qt', 'trading']",2024-08-29 14:38:08+00:00,2026-04-29 07:17:51+00:00,https://github.com/Fincept-Corporation/FinceptTerminal,0,608,17,0.1352,29.4095,-0.13501398,0.027513798,"['bloomberg-terminal', 'finance', 'financial-markets', 'investment', 'investment-research', 'machine-learning', 'python', 'quantitative-finance', 'stock-market', 'opensource', 'good-first-issue', 'ai-agents', 'algorithmic-trading', 'cpp', 'fintech', 'qt', 'trading']",1.3249604741059082,-1.285974938458815,0.9919953592429985,0.17341540838576472,0.035948126794490526,-0.5377342509525392,0.4727729366186847,0.10967540717538743,0.5657459801019393,0.3296676046774207,2,Ecosistema LLM emergente
